saskatoon Jan 20, 2011 758 C$8 C$16 C$8
saskatoon Jan 11, 2011 953 C$5 C$10 C$5
saskatoon Jan 10, 2011 338 C$12 C$25 C$13
saskatoon Jan 05, 2011 275 C$20 C$40 C$20
saskatoon Dec 17, 2010 859 C$15 C$33 C$18
saskatoon Dec 16, 2010 383 C$35 C$70 C$35
saskatoon Dec 13, 2010 223 C$25 C$50 C$25
saskatoon Dec 09, 2010 305 C$10 C$20 C$10
saskatoon Dec 06, 2010 667 C$7 C$15 C$8
saskatoon Dec 03, 2010 312 C$35 C$70 C$35
saskatoon Dec 01, 2010 224 C$7 C$15 C$8
saskatoon Nov 30, 2010 386 C$10 C$21 C$11
saskatoon Nov 26, 2010 538 C$10 C$20 C$10
saskatoon Nov 23, 2010 402 C$7 C$15 C$8
saskatoon Nov 16, 2010 628 C$20 C$40 C$20
saskatoon Nov 15, 2010 416 C$6 C$12 C$6
saskatoon Nov 10, 2010 250 C$27 C$55 C$28
saskatoon Nov 05, 2010 475 C$8 C$16 C$8
saskatoon Oct 29, 2010 283 C$25 C$50 C$25
saskatoon Oct 27, 2010 118 C$25 C$100 C$75
charleston Dec 13, 2010 1627 $5 $10 $5
charleston Nov 30, 2010 1000 $12 $25 $13
charleston Nov 12, 2010 629 $150 $3,300 $3,150
charleston Nov 10, 2010 613 $13 $30 $17
charleston Oct 29, 2010 715 $10 $20 $10
charleston Oct 28, 2010 466 $12 $24 $12
charleston Oct 19, 2010 878 $25 $93 $68
charleston Oct 15, 2010 352 $20 $40 $20
charleston Oct 12, 2010 1982 $10 $20 $10
charleston Oct 06, 2010 925 $35 $70 $35
charleston Oct 05, 2010 589 $16 $32 $16
charleston Sep 30, 2010 440 $26 $65 $39
charleston Sep 28, 2010 2990 $15 $35 $20
charleston Sep 24, 2010 522 $19 $39 $20
charleston Sep 23, 2010 1962 $7 $15 $8
charleston Sep 21, 2010 399 $15 $30 $15
charleston Sep 15, 2010 430 $6 $15 $9
charleston Sep 10, 2010 394 $40 $86 $46
charleston Sep 08, 2010 500 $20 $53 $33
charleston Sep 01, 2010 489 $35 $80 $45
charleston Aug 31, 2010 775 $7 $15 $8
charleston Aug 03, 2010 142 $29 $69 $40
charleston Aug 02, 2010 775 $5 $10 $5
topeka-lawrence Jan 04, 2011 500 $20 $40 $20
topeka-lawrence Dec 30, 2010 555 $5 $10 $5
topeka-lawrence Dec 29, 2010 576 $25 $50 $25
topeka-lawrence Dec 28, 2010 238 $10 $20 $10
topeka-lawrence Dec 22, 2010 386 $7 $15 $8
topeka-lawrence Dec 15, 2010 121 $8 $16 $8
topeka-lawrence Dec 14, 2010 174 $25 $60 $35
topeka-lawrence Dec 13, 2010 438 $5 $10 $5
austin Sep 22, 2010 495 $50 $425 $375
austin Sep 09, 2010 5393 $12 $25 $13
austin Sep 03, 2010 595 $119 $299 $180
austin Sep 02, 2010 5611 $10 $20 $10
austin Aug 27, 2010 6999 $12 $25 $13
austin Aug 21, 2010 3209 $13 $26 $13
austin Aug 19, 2010 7070 $25 $50 $25
austin Aug 18, 2010 1910 $39 $80 $41
austin Aug 12, 2010 2298 $27 $54 $27
austin Aug 10, 2010 2406 $55 $165 $110
austin Aug 06, 2010 2473 $15 $30 $15
austin Aug 02, 2010 3010 $8 $24 $16
austin Jul 30, 2010 3715 $16 $36 $20
austin Jul 29, 2010 2669 $25 $50 $25
austin Jul 24, 2010 497 $65 $320 $255
austin Jul 23, 2010 606 $129 $350 $221
austin Jul 16, 2010 1913 $20 $40 $20
austin Jul 13, 2010 593 $69 $150 $81
austin Jul 12, 2010 1709 $14 $28 $14
austin Jul 11, 2010 1568 $5 $10 $5
austin Jul 07, 2010 2790 $10 $20 $10
austin Jul 02, 2010 4698 $7 $15 $8
austin Jun 30, 2010 2492 $49 $99 $50
austin Jun 25, 2010 2976 $35 $75 $40
austin Jun 24, 2010 1466 $32 $75 $43
austin Jun 18, 2010 2243 $12 $25 $13
austin Jun 07, 2010 3229 $15 $35 $20
austin Jun 05, 2010 1234 $129 $450 $321
baltimore Nov 05, 2010 1785 $15 $30 $15
baltimore Oct 29, 2010 1110 $99 $750 $651
baltimore Oct 24, 2010 741 $9 $18 $9
baltimore Oct 13, 2010 1257 $18 $37 $19
baltimore Oct 08, 2010 1035 $15 $30 $15
baltimore Oct 04, 2010 1368 $15 $33 $18
baltimore Sep 27, 2010 1158 $8 $20 $12
baltimore Sep 21, 2010 1125 $17 $34 $17
baltimore Sep 17, 2010 1894 $50 $200 $150
baltimore Aug 27, 2010 3136 $15 $30 $15
baltimore Aug 25, 2010 2475 $6 $13 $7
baltimore Aug 12, 2010 2122 $40 $80 $40
baltimore Jul 31, 2010 3567 $7 $16 $9
baltimore Jul 30, 2010 595 $50 $110 $60
baltimore Jul 22, 2010 2559 $14 $29 $15
baltimore Jul 21, 2010 4122 $8 $18 $10
baltimore Jul 16, 2010 1330 $15 $30 $15
baltimore Jul 12, 2010 2394 $15 $30 $15
baltimore Jun 30, 2010 1032 $55 $120 $65
baltimore Jun 28, 2010 932 $22 $49 $27
baltimore Jun 23, 2010 2072 $15 $30 $15
baltimore Jun 10, 2010 6808 $10 $27 $17
baltimore Jun 07, 2010 908 $10 $20 $10
baltimore May 20, 2010 1848 $5 $15 $10
baltimore May 13, 2010 1611 $20 $40 $20
baltimore May 07, 2010 626 $45 $120 $75
baltimore May 05, 2010 1303 $15 $30 $15
baltimore Apr 30, 2010 296 $55 $130 $75
baltimore Apr 21, 2010 1696 $20 $80 $60
baltimore Apr 16, 2010 467 $185 $825 $640
baltimore Apr 12, 2010 1113 $5 $12 $7
baltimore Apr 02, 2010 281 $60 $119 $59
baltimore Mar 22, 2010 1430 $18 $38 $20
baltimore Mar 17, 2010 738 $18 $37 $19
baltimore Mar 09, 2010 736 $17 $35 $18
baltimore Mar 04, 2010 322 $50 $385 $335
baltimore Feb 09, 2010 1023 $5 $15 $10
baltimore Dec 10, 2009 87 $40 $80 $40
baltimore Nov 13, 2009 2008 $30 $60 $30
macon Feb 03, 2010 3319 $40 $85 $45
macon Jan 29, 2010 621 $150 $424 $274
macon Jan 29, 2010 1717 $50 $125 $75
macon Jan 05, 2010 5822 $20 $40 $20
macon Dec 15, 2009 1437 $50 $188 $138
macon Dec 11, 2009 2432 $65 $139 $74
macon Dec 10, 2009 77 $43 $84 $41
macon Dec 04, 2009 1136 $50 $135 $85
macon Nov 30, 2009 522 $49 $115 $66
macon Nov 27, 2009 1499 $99 $249 $150
macon Nov 12, 2009 109 $20 $70 $50
macon Oct 20, 2009 1648 $25 $50 $25
macon Oct 09, 2009 706 $149 $279 $130
macon Oct 05, 2009 459 $32 $71 $39
macon Oct 01, 2009 146 $75 $194 $119
macon Sep 28, 2009 1216 $22 $44 $22
macon Sep 15, 2009 731 $10 $22 $12
macon Aug 13, 2009 2862 $35 $75 $40
macon Jul 17, 2009 482 $99 $249 $150
macon Jun 19, 2009 1034 $75 $150 $75
stockton Jan 14, 2011 782 $12 $25 $13
stockton Jan 07, 2011 435 $25 $50 $25
stockton Dec 08, 2010 230 $15 $30 $15
stockton Dec 03, 2010 121 $29 $59 $30
stockton Dec 02, 2010 463 $12 $25 $13
stockton Nov 02, 2010 863 $12 $24 $12
stockton Oct 13, 2010 169 $8 $16 $8
stockton Oct 12, 2010 245 $6 $12 $6
roanoke Jan 03, 2011 380 $7 $15 $8
roanoke Dec 28, 2010 152 $12 $25 $13
roanoke Dec 23, 2010 321 $5 $10 $5
roanoke Dec 22, 2010 255 $5 $11 $6
roanoke Dec 21, 2010 178 $25 $55 $30
roanoke Dec 20, 2010 193 $5 $10 $5
columbus-ga Feb 03, 2010 3319 $40 $85 $45
columbus-ga Jan 29, 2010 621 $150 $424 $274
columbus-ga Jan 29, 2010 1717 $50 $125 $75
columbus-ga Jan 05, 2010 5822 $20 $40 $20
columbus-ga Dec 15, 2009 1437 $50 $188 $138
columbus-ga Dec 11, 2009 2432 $65 $139 $74
columbus-ga Dec 10, 2009 77 $43 $84 $41
columbus-ga Dec 04, 2009 1136 $50 $135 $85
columbus-ga Nov 30, 2009 522 $49 $115 $66
columbus-ga Nov 27, 2009 1499 $99 $249 $150
columbus-ga Nov 12, 2009 109 $20 $70 $50
columbus-ga Oct 20, 2009 1648 $25 $50 $25
columbus-ga Oct 09, 2009 706 $149 $279 $130
columbus-ga Oct 05, 2009 459 $32 $71 $39
columbus-ga Oct 01, 2009 146 $75 $194 $119
columbus-ga Sep 28, 2009 1216 $22 $44 $22
columbus-ga Sep 15, 2009 731 $10 $22 $12
columbus-ga Aug 13, 2009 2862 $35 $75 $40
columbus-ga Jul 17, 2009 482 $99 $249 $150
columbus-ga Jun 19, 2009 1034 $75 $150 $75
portland-me Feb 03, 2010 3319 $40 $85 $45
portland-me Jan 29, 2010 621 $150 $424 $274
portland-me Jan 29, 2010 1717 $50 $125 $75
portland-me Jan 05, 2010 5822 $20 $40 $20
portland-me Dec 15, 2009 1437 $50 $188 $138
portland-me Dec 11, 2009 2432 $65 $139 $74
portland-me Dec 10, 2009 77 $43 $84 $41
portland-me Dec 04, 2009 1136 $50 $135 $85
portland-me Nov 30, 2009 522 $49 $115 $66
portland-me Nov 27, 2009 1499 $99 $249 $150
portland-me Nov 12, 2009 109 $20 $70 $50
portland-me Oct 20, 2009 1648 $25 $50 $25
portland-me Oct 09, 2009 706 $149 $279 $130
portland-me Oct 05, 2009 459 $32 $71 $39
portland-me Oct 01, 2009 146 $75 $194 $119
portland-me Sep 28, 2009 1216 $22 $44 $22
portland-me Sep 15, 2009 731 $10 $22 $12
portland-me Aug 13, 2009 2862 $35 $75 $40
portland-me Jul 17, 2009 482 $99 $249 $150
portland-me Jun 19, 2009 1034 $75 $150 $75
westchester-county Nov 02, 2010 211 $10 $20 $10
westchester-county Oct 28, 2010 103 $37 $74 $37
westchester-county Oct 26, 2010 132 $7 $15 $8
westchester-county Oct 22, 2010 123 $39 $79 $40
westchester-county Oct 19, 2010 142 $12 $23 $11
westchester-county Oct 18, 2010 119 $15 $30 $15
bloomington-in Chicago,
                  Feb 03, 2010 3319 $40 $85 $45
bloomington-in Los Angeles,
                  Jan 29, 2010 621 $150 $424 $274
bloomington-in San Diego,
                  Jan 29, 2010 1717 $50 $125 $75
bloomington-in Chicago,
                  Jan 05, 2010 5822 $20 $40 $20
bloomington-in Los Angeles,
                  Dec 15, 2009 1437 $50 $188 $138
bloomington-in Washington DC,
                  Dec 11, 2009 2432 $65 $139 $74
bloomington-in Seattle,
                  Dec 10, 2009 77 $43 $84 $41
bloomington-in Portland,
                  Dec 04, 2009 1136 $50 $135 $85
bloomington-in Chicago,
                  Nov 30, 2009 522 $49 $115 $66
bloomington-in Chicago,
                  Nov 27, 2009 1499 $99 $249 $150
bloomington-in Washington DC,
                  Nov 12, 2009 109 $20 $70 $50
bloomington-in San Francisco,
                  Oct 20, 2009 1648 $25 $50 $25
bloomington-in Boston,
                  Oct 09, 2009 706 $149 $279 $130
bloomington-in Seattle,
                  Oct 05, 2009 459 $32 $71 $39
bloomington-in Chicago,
                  Oct 01, 2009 146 $75 $194 $119
bloomington-in Austin,
                  Sep 28, 2009 1216 $22 $44 $22
bloomington-in Austin,
                  Sep 15, 2009 731 $10 $22 $12
bloomington-in Chicago,
                  Aug 13, 2009 2862 $35 $75 $40
bloomington-in Boston,
                  Jul 17, 2009 482 $99 $249 $150
bloomington-in New York City,
                  Jun 19, 2009 1034 $75 $150 $75
st-johns Jan 05, 2011 127 C$30 C$62 C$32
st-johns Jan 04, 2011 222 C$15 C$30 C$15
st-johns Dec 23, 2010 190 C$15 C$30 C$15
st-johns Dec 17, 2010 146 C$15 C$30 C$15
st-johns Dec 15, 2010 109 C$15 C$30 C$15
philadelphia Feb 14, 2011 974 $7 $15 $8
philadelphia Feb 09, 2011 555 $118 $250 $132
philadelphia Feb 08, 2011 674 $25 $50 $25
philadelphia Feb 04, 2011 9940 $10 $20 $10
philadelphia Feb 01, 2011 3305 $8 $18 $10
philadelphia Jan 28, 2011 2972 $9 $18 $9
philadelphia Jan 25, 2011 1006 $10 $20 $10
philadelphia Oct 27, 2010 778 $35 $75 $40
philadelphia Oct 27, 2010 1856 $25 $50 $25
philadelphia Oct 26, 2010 1274 $15 $45 $30
philadelphia Oct 25, 2010 2253 $20 $40 $20
philadelphia Oct 20, 2010 1322 $25 $50 $25
philadelphia Oct 13, 2010 926 $20 $45 $25
philadelphia Oct 06, 2010 1081 $25 $50 $25
philadelphia Oct 05, 2010 500 $12 $25 $13
philadelphia Oct 04, 2010 949 $8 $17 $9
philadelphia Oct 01, 2010 1208 $25 $50 $25
philadelphia Sep 30, 2010 1481 $99 $725 $626
philadelphia Sep 21, 2010 4380 $16 $36 $20
philadelphia Sep 20, 2010 839 $7 $14 $7
philadelphia Sep 17, 2010 284 $29 $59 $30
philadelphia Sep 15, 2010 2196 $10 $20 $10
philadelphia Sep 14, 2010 548 $11 $22 $11
philadelphia Sep 13, 2010 454 $7 $15 $8
philadelphia Sep 10, 2010 1202 $115 $195 $80
philadelphia Sep 08, 2010 450 $17 $35 $18
philadelphia Sep 07, 2010 757 $5 $10 $5
philadelphia Sep 04, 2010 404 $29 $60 $31
philadelphia Sep 01, 2010 948 $12 $25 $13
philadelphia Aug 30, 2010 353 $49 $120 $71
philadelphia Aug 28, 2010 342 $11 $23 $12
philadelphia Aug 27, 2010 1024 $10 $25 $15
philadelphia Aug 25, 2010 728 $10 $20 $10
philadelphia Aug 24, 2010 1339 $7 $15 $8
philadelphia Aug 23, 2010 1164 $25 $50 $25
philadelphia Aug 19, 2010 7243 $25 $50 $25
philadelphia Aug 11, 2010 1252 $10 $20 $10
philadelphia Aug 06, 2010 331 $89 $179 $90
philadelphia Aug 05, 2010 418 $39 $90 $51
philadelphia Jul 30, 2010 2989 $8 $16 $8
philadelphia Jul 27, 2010 1016 $35 $115 $80
philadelphia Jul 21, 2010 307 $75 $150 $75
philadelphia Jul 20, 2010 702 $17 $35 $18
philadelphia Jul 16, 2010 1022 $49 $99 $50
philadelphia Jul 12, 2010 1864 $39 $90 $51
philadelphia Jul 07, 2010 507 $35 $70 $35
philadelphia Jul 06, 2010 732 $45 $127 $82
philadelphia Jun 25, 2010 578 $40 $80 $40
philadelphia Jun 22, 2010 1081 $10 $20 $10
philadelphia Jun 16, 2010 542 $25 $70 $45
philadelphia Jun 14, 2010 506 $59 $750 $691
philadelphia Jun 11, 2010 911 $15 $30 $15
philadelphia Jun 04, 2010 194 $60 $125 $65
philadelphia Jun 02, 2010 1263 $10 $20 $10
philadelphia May 12, 2010 1673 $45 $100 $55
sioux-falls Jan 03, 2011 222 $10 $28 $18
sioux-falls Dec 29, 2010 1070 $5 $10 $5
sioux-falls Dec 21, 2010 1200 $7 $14 $7
sioux-falls Dec 17, 2010 2403 $5 $10 $5
sioux-falls Dec 15, 2010 221 $10 $20 $10
sioux-falls Dec 07, 2010 3035 $5 $10 $5
sioux-falls Dec 01, 2010 1000 $12 $25 $13
sioux-falls Nov 24, 2010 379 $6 $30 $24
sioux-falls Nov 23, 2010 256 $50 $470 $420
sioux-falls Nov 16, 2010 1750 $10 $20 $10
sioux-falls Nov 12, 2010 1069 $15 $30 $15
sioux-falls Nov 09, 2010 595 $15 $30 $15
sioux-falls Nov 02, 2010 577 $5 $10 $5
sioux-falls Oct 26, 2010 680 $3 $7 $4
sioux-falls Oct 25, 2010 582 $9 $20 $11
sioux-falls Oct 22, 2010 3785 $25 $50 $25
sioux-falls Oct 21, 2010 839 $25 $50 $25
sioux-falls Oct 19, 2010 184 $5 $15 $10
sioux-falls Oct 15, 2010 195 $22 $45 $23
sioux-falls Oct 14, 2010 270 $10 $19 $9
sioux-falls Oct 13, 2010 255 $10 $35 $25
sioux-falls Oct 11, 2010 403 $15 $30 $15
sioux-falls Oct 08, 2010 534 $8 $16 $8
sioux-falls Sep 30, 2010 178 $15 $32 $17
sioux-falls Sep 27, 2010 136 $45 $180 $135
sioux-falls Sep 24, 2010 931 $5 $10 $5
sioux-falls Sep 23, 2010 698 $39 $125 $86
sioux-falls Sep 22, 2010 165 $5 $10 $5
sioux-falls Sep 21, 2010 1729 $20 $50 $30
sioux-falls Sep 17, 2010 971 $10 $20 $10
sioux-falls Sep 14, 2010 340 $20 $40 $20
sioux-falls Sep 13, 2010 675 $5 $10 $5
sioux-falls Sep 06, 2010 203 $25 $50 $25
sioux-falls Aug 31, 2010 163 $55 $575 $520
sioux-falls Aug 26, 2010 208 $30 $65 $35
sioux-falls Aug 19, 2010 1162 $25 $50 $25
sioux-falls Aug 16, 2010 956 $5 $10 $5
sioux-falls Aug 13, 2010 302 $8 $16 $8
sioux-falls Aug 09, 2010 143 $20 $40 $20
sioux-falls Aug 06, 2010 210 $11 $22 $11
sioux-falls Jul 09, 2010 508 $30 $70 $40
orange-county Nov 23, 2010 593 $65 $570 $505
orange-county Nov 22, 2010 13836 $25 $50 $25
orange-county Nov 09, 2010 998 $45 $265 $220
orange-county Nov 01, 2010 1261 $25 $160 $135
orange-county Oct 30, 2010 1439 $49 $120 $71
orange-county Sep 24, 2010 1048 $30 $65 $35
orange-county Sep 17, 2010 2828 $49 $114 $65
orange-county Sep 14, 2010 998 $20 $50 $30
orange-county Aug 30, 2010 4395 $11 $22 $11
orange-county Jul 28, 2010 2054 $4 $7 $3
orange-county Jul 14, 2010 411 $19 $40 $21
orange-county Jun 18, 2010 710 $150 $720 $570
orange-county Jun 11, 2010 1055 $45 $85 $40
orange-county Jun 04, 2010 759 $45 $100 $55
orange-county Jun 03, 2010 290 $10 $20 $10
orange-county May 28, 2010 425 $99 $300 $201
orange-county May 07, 2010 2225 $14 $29 $15
orange-county May 05, 2010 542 $45 $100 $55
orange-county Apr 30, 2010 984 $49 $160 $111
orange-county Apr 29, 2010 3669 $49 $79 $30
orange-county Apr 23, 2010 258 $65 $155 $90
orange-county Apr 21, 2010 261 $30 $60 $30
orange-county Apr 20, 2010 287 $40 $160 $120
orange-county Apr 14, 2010 393 $25 $50 $25
orange-county Apr 09, 2010 322 $45 $265 $220
orange-county Apr 07, 2010 601 $25 $50 $25
orange-county Apr 02, 2010 405 $9 $18 $9
orange-county Mar 19, 2010 398 $35 $70 $35
orange-county Mar 02, 2010 346 $8 $18 $10
orange-county Feb 12, 2010 1614 $94 $165 $71
spokane-coeur-dalene Feb 21, 2011 386 $15 $30 $15
spokane-coeur-dalene Feb 19, 2011 1626 $10 $20 $10
spokane-coeur-dalene Feb 12, 2011 512 $30 $127 $97
spokane-coeur-dalene Feb 10, 2011 1398 $8 $16 $8
spokane-coeur-dalene Feb 09, 2011 915 $10 $20 $10
spokane-coeur-dalene Jan 31, 2011 724 $25 $51 $26
spokane-coeur-dalene Jan 26, 2011 720 $99 $600 $501
spokane-coeur-dalene Jan 25, 2011 1031 $6 $12 $6
spokane-coeur-dalene Jan 22, 2011 484 $50 $150 $100
spokane-coeur-dalene Jan 14, 2011 640 $25 $60 $35
spokane-coeur-dalene Jan 13, 2011 433 $35 $73 $38
spokane-coeur-dalene Jan 06, 2011 2060 $15 $30 $15
spokane-coeur-dalene Dec 27, 2010 324 $10 $24 $14
spokane-coeur-dalene Dec 10, 2010 980 $37 $73 $36
spokane-coeur-dalene Dec 08, 2010 982 $12 $25 $13
spokane-coeur-dalene Dec 03, 2010 1352 $13 $27 $14
spokane-coeur-dalene Nov 19, 2010 5100 $25 $50 $25
spokane-coeur-dalene Nov 12, 2010 606 $15 $30 $15
spokane-coeur-dalene Oct 28, 2010 576 $12 $25 $13
spokane-coeur-dalene Oct 25, 2010 461 $20 $40 $20
spokane-coeur-dalene Oct 20, 2010 262 $19 $43 $24
spokane-coeur-dalene Oct 18, 2010 448 $6 $12 $6
spokane-coeur-dalene Oct 14, 2010 1390 $5 $10 $5
spokane-coeur-dalene Oct 13, 2010 260 $25 $60 $35
spokane-coeur-dalene Oct 07, 2010 496 $10 $20 $10
spokane-coeur-dalene Sep 28, 2010 931 $5 $10 $5
spokane-coeur-dalene Sep 15, 2010 500 $15 $40 $25
spokane-coeur-dalene Sep 14, 2010 209 $10 $20 $10
spokane-coeur-dalene Sep 09, 2010 1155 $7 $15 $8
spokane-coeur-dalene Sep 07, 2010 223 $5 $10 $5
spokane-coeur-dalene Aug 26, 2010 532 $4 $8 $4
spokane-coeur-dalene Aug 17, 2010 639 $2 $5 $3
spokane-coeur-dalene Aug 09, 2010 181 $5 $10 $5
spokane-coeur-dalene Aug 05, 2010 161 $9 $20 $11
spokane-coeur-dalene Aug 04, 2010 86 $42 $84 $42
spokane-coeur-dalene Jul 30, 2010 804 $20 $50 $30
spokane-coeur-dalene Jul 29, 2010 163 $45 $90 $45
spokane-coeur-dalene Jul 26, 2010 161 $8 $16 $8
spokane-coeur-dalene Jul 23, 2010 158 $10 $20 $10
spokane-coeur-dalene Jul 16, 2010 171 $28 $56 $28
spokane-coeur-dalene Jul 15, 2010 323 $10 $20 $10
spokane-coeur-dalene Jul 14, 2010 237 $7 $15 $8
minneapolis-stpaul Mar 28, 2011 532 $250 $500 $250
minneapolis-stpaul Mar 24, 2011 1620 $10 $30 $20
minneapolis-stpaul Mar 15, 2011 6944 $25 $50 $25
minneapolis-stpaul Mar 09, 2011 1755 $10 $20 $10
minneapolis-stpaul Mar 04, 2011 1856 $8 $16 $8
minneapolis-stpaul Mar 03, 2011 4075 $10 $20 $10
minneapolis-stpaul Mar 01, 2011 4863 $15 $30 $15
minneapolis-stpaul Feb 25, 2011 4500 $25 $50 $25
minneapolis-stpaul Feb 22, 2011 9905 $10 $20 $10
minneapolis-stpaul Feb 21, 2011 2313 $10 $20 $10
minneapolis-stpaul Feb 20, 2011 688 $30 $60 $30
minneapolis-stpaul Feb 18, 2011 3229 $8 $17 $9
minneapolis-stpaul Nov 09, 2010 2164 $25 $78 $53
minneapolis-stpaul Sep 30, 2010 1675 $10 $25 $15
minneapolis-stpaul Sep 19, 2010 2998 $5 $11 $6
minneapolis-stpaul Aug 03, 2010 1726 $10 $34 $24
minneapolis-stpaul Jul 16, 2010 651 $32 $66 $34
minneapolis-stpaul Jul 01, 2010 2121 $10 $20 $10
minneapolis-stpaul Jun 21, 2010 2197 $7 $15 $8
minneapolis-stpaul Jun 11, 2010 1148 $65 $145 $80
minneapolis-stpaul Jun 02, 2010 8313 $5 $11 $6
minneapolis-stpaul May 13, 2010 3386 $25 $50 $25
minneapolis-stpaul May 07, 2010 1310 $25 $52 $27
minneapolis-stpaul Apr 19, 2010 1252 $10 $25 $15
calgary Jan 05, 2011 1020 C$30 C$60 C$30
calgary Jan 03, 2011 954 C$19 C$240 C$221
calgary Dec 30, 2010 1169 C$20 C$40 C$20
calgary Dec 20, 2010 1724 C$8 C$16 C$8
calgary Dec 17, 2010 1588 C$199 C$409 C$210
calgary Dec 13, 2010 1419 C$25 C$50 C$25
calgary Dec 11, 2010 1270 C$15 C$50 C$35
calgary Dec 08, 2010 1261 C$20 C$40 C$20
calgary Dec 06, 2010 1172 C$10 C$22 C$12
calgary Dec 03, 2010 675 C$39 C$106 C$67
calgary Dec 01, 2010 933 C$14 C$28 C$14
calgary Nov 30, 2010 1002 C$12 C$25 C$13
calgary Nov 29, 2010 756 C$20 C$315 C$295
calgary Nov 26, 2010 676 C$18 C$40 C$22
calgary Nov 24, 2010 753 C$39 C$128 C$89
calgary Nov 22, 2010 1053 C$18 C$39 C$21
calgary Nov 19, 2010 346 C$129 C$284 C$155
calgary Nov 18, 2010 445 C$11 C$21 C$10
calgary Nov 16, 2010 585 C$20 C$40 C$20
calgary Nov 09, 2010 2410 C$5 C$10 C$5
calgary Nov 02, 2010 520 C$17 C$34 C$17
calgary Nov 01, 2010 1049 C$20 C$300 C$280
calgary Oct 29, 2010 1169 C$10 C$20 C$10
calgary Sep 14, 2010 1141 C$35 C$115 C$80
calgary Sep 08, 2010 820 C$25 C$50 C$25
calgary Aug 27, 2010 497 C$15 C$30 C$15
calgary Aug 25, 2010 271 C$5 C$10 C$5
calgary Aug 24, 2010 516 C$4 C$9 C$5
calgary Aug 19, 2010 774 C$25 C$50 C$25
evansville Feb 03, 2010 3319 $40 $85 $45
evansville Jan 29, 2010 621 $150 $424 $274
evansville Jan 29, 2010 1717 $50 $125 $75
evansville Jan 05, 2010 5822 $20 $40 $20
evansville Dec 15, 2009 1437 $50 $188 $138
evansville Dec 11, 2009 2432 $65 $139 $74
evansville Dec 10, 2009 77 $43 $84 $41
evansville Dec 04, 2009 1136 $50 $135 $85
evansville Nov 30, 2009 522 $49 $115 $66
evansville Nov 27, 2009 1499 $99 $249 $150
evansville Nov 12, 2009 109 $20 $70 $50
evansville Oct 20, 2009 1648 $25 $50 $25
evansville Oct 09, 2009 706 $149 $279 $130
evansville Oct 05, 2009 459 $32 $71 $39
evansville Oct 01, 2009 146 $75 $194 $119
evansville Sep 28, 2009 1216 $22 $44 $22
evansville Sep 15, 2009 731 $10 $22 $12
evansville Aug 13, 2009 2862 $35 $75 $40
evansville Jul 17, 2009 482 $99 $249 $150
evansville Jun 19, 2009 1034 $75 $150 $75
naples Feb 15, 2011 3310 $6 $13 $7
naples Feb 14, 2011 500 $10 $20 $10
naples Feb 10, 2011 400 $10 $20 $10
naples Feb 03, 2011 452 $20 $45 $25
naples Jan 31, 2011 644 $25 $50 $25
naples Jan 28, 2011 515 $17 $35 $18
naples Nov 24, 2010 315 $7 $15 $8
naples Nov 19, 2010 684 $15 $30 $15
naples Nov 16, 2010 200 $37 $75 $38
naples Nov 15, 2010 217 $20 $40 $20
athens-ga Feb 03, 2010 3319 $40 $85 $45
athens-ga Jan 29, 2010 621 $150 $424 $274
athens-ga Jan 29, 2010 1717 $50 $125 $75
athens-ga Jan 05, 2010 5822 $20 $40 $20
athens-ga Dec 15, 2009 1437 $50 $188 $138
athens-ga Dec 11, 2009 2432 $65 $139 $74
athens-ga Dec 10, 2009 77 $43 $84 $41
athens-ga Dec 04, 2009 1136 $50 $135 $85
athens-ga Nov 30, 2009 522 $49 $115 $66
athens-ga Nov 27, 2009 1499 $99 $249 $150
athens-ga Nov 12, 2009 109 $20 $70 $50
athens-ga Oct 20, 2009 1648 $25 $50 $25
athens-ga Oct 09, 2009 706 $149 $279 $130
athens-ga Oct 05, 2009 459 $32 $71 $39
athens-ga Oct 01, 2009 146 $75 $194 $119
athens-ga Sep 28, 2009 1216 $22 $44 $22
athens-ga Sep 15, 2009 731 $10 $22 $12
athens-ga Aug 13, 2009 2862 $35 $75 $40
athens-ga Jul 17, 2009 482 $99 $249 $150
athens-ga Jun 19, 2009 1034 $75 $150 $75
huntsville Feb 04, 2011 1026 $10 $20 $10
huntsville Jan 28, 2011 128 $130 $260 $130
huntsville Jan 26, 2011 351 $5 $10 $5
huntsville Jan 24, 2011 424 $16 $34 $18
huntsville Jan 18, 2011 297 $4 $8 $4
huntsville Jan 14, 2011 175 $40 $80 $40
huntsville Jan 12, 2011 276 $5 $10 $5
huntsville Dec 22, 2010 203 $20 $189 $169
raleigh-durham Nov 02, 2010 1750 $20 $40 $20
raleigh-durham Nov 01, 2010 1545 $25 $60 $35
raleigh-durham Oct 27, 2010 1618 $12 $25 $13
raleigh-durham Oct 26, 2010 2224 $25 $50 $25
raleigh-durham Oct 06, 2010 1036 $25 $70 $45
raleigh-durham Sep 27, 2010 6297 $3 $7 $4
raleigh-durham Sep 22, 2010 1116 $21 $42 $21
raleigh-durham Sep 21, 2010 2077 $50 $250 $200
raleigh-durham Sep 16, 2010 896 $30 $65 $35
raleigh-durham Sep 03, 2010 2465 $20 $70 $50
raleigh-durham Sep 01, 2010 1111 $14 $31 $17
raleigh-durham Aug 16, 2010 1362 $36 $78 $42
raleigh-durham Aug 03, 2010 610 $10 $20 $10
